order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,shoe_price
521,42,607,704000,2000,credit_card,02/03/2017 4:00,352
522,89,716,392,2,cash,23/03/2017 15:25,196
523,46,761,830,5,credit_card,26/03/2017 19:07,166
524,51,890,561,3,credit_card,22/03/2017 1:28,187
525,8,823,396,3,cash,26/03/2017 17:16,132
526,73,830,660,4,cash,01/03/2017 6:42,165
527,14,844,116,1,cash,08/03/2017 21:57,116
528,50,940,579,3,debit,26/03/2017 5:17,193
529,5,839,142,1,debit,29/03/2017 16:05,142
530,40,978,483,3,cash,23/03/2017 20:01,161
531,56,804,117,1,cash,02/03/2017 21:50,117
532,55,959,171,1,credit_card,17/03/2017 10:38,171
533,73,996,495,3,debit,03/03/2017 12:03,165
534,88,821,352,2,debit,13/03/2017 5:02,176
535,10,989,444,3,credit_card,22/03/2017 3:28,148
536,9,737,236,2,credit_card,17/03/2017 22:40,118
537,39,968,402,3,credit_card,18/03/2017 6:40,134
538,21,997,426,3,debit,18/03/2017 19:15,142
539,25,895,130,1,credit_card,19/03/2017 12:59,130
540,23,950,312,2,debit,20/03/2017 21:20,156
541,82,967,177,1,credit_card,10/03/2017 18:42,177
542,61,716,158,1,debit,01/03/2017 13:28,158
543,15,984,612,4,cash,01/03/2017 16:09,153
544,54,986,266,2,credit_card,30/03/2017 6:07,133
545,58,724,276,2,cash,11/03/2017 2:17,138
546,37,734,568,4,cash,21/03/2017 20:56,142
547,31,713,258,2,credit_card,15/03/2017 4:41,129
548,61,980,158,1,cash,06/03/2017 22:10,158
549,66,850,644,4,debit,18/03/2017 3:26,161
550,53,788,336,3,cash,17/03/2017 6:59,112
551,48,790,117,1,debit,25/03/2017 4:00,117
552,49,947,258,2,credit_card,07/03/2017 15:33,129
553,10,769,148,1,cash,20/03/2017 11:38,148
554,49,793,258,2,debit,26/03/2017 14:02,129
555,79,863,181,1,cash,06/03/2017 3:00,181
556,39,976,268,2,credit_card,09/03/2017 6:06,134
557,34,947,122,1,cash,30/03/2017 13:52,122
558,91,920,160,1,credit_card,06/03/2017 14:48,160
559,50,755,579,3,debit,07/03/2017 22:45,193
560,65,807,462,3,debit,30/03/2017 8:25,154
561,50,762,386,2,credit_card,18/03/2017 10:22,193
562,45,927,142,1,credit_card,02/03/2017 10:02,142
563,59,883,356,2,credit_card,14/03/2017 3:14,178
564,74,987,459,3,cash,30/03/2017 16:38,153
565,45,725,710,5,debit,03/03/2017 0:35,142
566,17,903,352,2,cash,08/03/2017 20:01,176
567,60,705,354,2,cash,07/03/2017 5:05,177
568,82,980,531,3,credit_card,17/03/2017 23:48,177
569,19,705,326,2,credit_card,05/03/2017 14:35,163
570,30,957,612,4,credit_card,30/03/2017 19:19,153
571,93,936,114,1,cash,17/03/2017 8:33,114
572,28,762,328,2,debit,02/03/2017 10:57,164
573,57,727,588,4,debit,13/03/2017 1:45,147
574,58,811,138,1,cash,13/03/2017 17:17,138
575,83,776,129,1,debit,22/03/2017 19:19,129
576,88,903,352,2,debit,18/03/2017 2:37,176
577,51,980,561,3,cash,21/03/2017 6:52,187
578,96,902,306,2,debit,11/03/2017 21:45,153
579,17,827,176,1,credit_card,27/03/2017 6:11,176
580,92,932,180,2,debit,10/03/2017 16:21,90
581,87,841,149,1,credit_card,22/03/2017 8:21,149
582,90,799,534,3,credit_card,22/03/2017 4:13,178
583,63,879,272,2,cash,21/03/2017 11:49,136
584,96,893,459,3,cash,20/03/2017 15:55,153
585,13,906,160,1,cash,10/03/2017 7:06,160
586,97,886,486,3,debit,05/03/2017 17:49,162
587,89,958,588,3,cash,11/03/2017 12:39,196
588,15,784,459,3,credit_card,30/03/2017 0:36,153
589,1,725,316,2,credit_card,09/03/2017 6:58,158
590,5,826,426,3,debit,04/03/2017 20:27,142
591,92,967,90,1,debit,28/03/2017 22:56,90
592,39,774,536,4,cash,27/03/2017 9:43,134
593,20,722,381,3,credit_card,15/03/2017 21:51,127
594,64,989,266,2,credit_card,07/03/2017 7:45,133
595,93,772,456,4,debit,27/03/2017 10:58,114
596,88,817,176,1,debit,16/03/2017 5:59,176
597,36,808,130,1,debit,30/03/2017 8:45,130
598,80,917,290,2,debit,07/03/2017 10:31,145
599,2,747,188,2,cash,26/03/2017 23:47,94
600,77,853,468,3,debit,09/03/2017 9:24,156
601,30,884,306,2,cash,10/03/2017 13:27,153
602,10,891,444,3,credit_card,20/03/2017 7:19,148
603,65,862,308,2,cash,11/03/2017 23:58,154
604,2,899,188,2,debit,19/03/2017 7:51,94
605,86,712,260,2,debit,13/03/2017 19:32,130
606,1,744,316,2,cash,20/03/2017 19:08,158
607,46,718,332,2,credit_card,26/03/2017 0:24,166
608,3,898,148,1,debit,29/03/2017 19:57,148
609,69,884,393,3,credit_card,01/03/2017 17:19,131
610,52,799,146,1,debit,29/03/2017 11:55,146
611,70,944,173,1,credit_card,14/03/2017 6:43,173
612,86,838,130,1,debit,09/03/2017 10:46,130
613,49,879,129,1,cash,07/03/2017 3:37,129
614,35,751,656,4,debit,11/03/2017 8:59,164
615,3,806,444,3,cash,26/03/2017 5:04,148
616,7,710,112,1,cash,03/03/2017 7:33,112
617,27,968,338,2,cash,21/03/2017 14:22,169
618,78,760,51450,2,cash,18/03/2017 11:18,25725
619,29,718,326,2,cash,08/03/2017 18:56,163
620,90,849,178,1,debit,28/03/2017 8:00,178
621,38,803,380,2,debit,02/03/2017 3:35,190
622,61,859,158,1,debit,15/03/2017 17:18,158
623,19,851,489,3,credit_card,04/03/2017 5:11,163
624,41,897,118,1,cash,05/03/2017 23:39,118
625,33,896,519,3,cash,22/03/2017 20:12,173
626,3,983,148,1,debit,20/03/2017 22:35,148
627,73,836,495,3,cash,23/03/2017 23:50,165
628,3,768,148,1,debit,25/03/2017 9:45,148
629,39,880,268,2,credit_card,10/03/2017 10:27,134
630,71,974,328,2,cash,15/03/2017 23:08,164
631,33,969,173,1,credit_card,17/03/2017 4:07,173
632,18,866,156,1,credit_card,21/03/2017 7:38,156
633,44,824,144,1,credit_card,07/03/2017 15:02,144
634,50,721,579,3,debit,08/03/2017 11:19,193
635,20,800,127,1,debit,27/03/2017 14:04,127
636,23,904,312,2,cash,20/03/2017 2:39,156
637,90,700,178,1,credit_card,19/03/2017 23:26,178
638,31,856,129,1,debit,06/03/2017 22:29,129
639,99,756,195,1,debit,20/03/2017 14:32,195
640,83,792,516,4,debit,05/03/2017 22:37,129
641,18,739,468,3,cash,20/03/2017 10:10,156
642,16,947,312,2,debit,08/03/2017 6:42,156
643,64,863,266,2,cash,22/03/2017 23:58,133
644,68,834,272,2,debit,11/03/2017 17:00,136
645,64,710,399,3,debit,20/03/2017 3:55,133
646,43,929,362,2,debit,15/03/2017 9:32,181
647,39,857,268,2,debit,24/03/2017 3:04,134
648,70,703,346,2,cash,10/03/2017 14:55,173
649,69,807,131,1,debit,23/03/2017 9:03,131
650,100,851,222,2,debit,07/03/2017 6:02,111
651,49,857,129,1,debit,10/03/2017 4:04,129
652,51,987,748,4,credit_card,17/03/2017 10:33,187
653,73,776,495,3,cash,27/03/2017 4:02,165
654,88,920,352,2,cash,16/03/2017 12:36,176
655,47,755,145,1,debit,17/03/2017 4:29,145
656,2,831,94,1,credit_card,06/03/2017 7:08,94
657,62,966,320,2,credit_card,25/03/2017 0:37,160
658,69,816,262,2,cash,22/03/2017 9:59,131
659,70,904,173,1,debit,12/03/2017 8:17,173
660,70,792,346,2,cash,16/03/2017 22:25,173
661,25,857,260,2,cash,29/03/2017 7:40,130
662,25,731,130,1,credit_card,07/03/2017 9:52,130
663,26,725,352,2,credit_card,09/03/2017 21:30,176
664,47,921,290,2,debit,06/03/2017 7:46,145
665,3,858,444,3,debit,26/03/2017 7:35,148
666,79,814,181,1,cash,07/03/2017 6:19,181
667,47,864,435,3,debit,12/03/2017 0:12,145
668,31,867,387,3,cash,18/03/2017 3:34,129
669,16,975,156,1,debit,01/03/2017 17:00,156
670,33,775,519,3,cash,17/03/2017 0:47,173
671,57,917,147,1,cash,17/03/2017 4:31,147
672,45,778,426,3,credit_card,19/03/2017 3:39,142
673,19,863,489,3,cash,02/03/2017 16:50,163
674,63,883,272,2,debit,25/03/2017 16:36,136
675,54,771,133,1,credit_card,19/03/2017 7:16,133
676,33,779,692,4,cash,04/03/2017 23:12,173
677,18,789,624,4,credit_card,09/03/2017 10:01,156
678,98,707,133,1,credit_card,26/03/2017 18:52,133
679,2,888,94,1,debit,16/03/2017 8:49,94
680,63,936,136,1,credit_card,15/03/2017 11:03,136
681,20,897,254,2,credit_card,02/03/2017 1:10,127
682,81,731,531,3,credit_card,25/03/2017 9:48,177
683,6,847,187,1,cash,01/03/2017 9:06,187
684,86,974,130,1,cash,26/03/2017 22:51,130
685,72,724,160,1,credit_card,27/03/2017 18:28,160
686,3,990,444,3,cash,16/03/2017 9:31,148
687,64,754,266,2,cash,03/03/2017 20:57,133
688,12,768,201,1,cash,10/03/2017 13:59,201
689,32,984,303,3,debit,21/03/2017 12:21,101
690,30,979,306,2,cash,02/03/2017 12:43,153
691,45,881,142,1,credit_card,12/03/2017 14:44,142
692,78,878,154350,6,debit,27/03/2017 22:51,25725
693,24,852,280,2,credit_card,10/03/2017 14:50,140
694,65,918,308,2,debit,15/03/2017 14:57,154
695,14,941,348,3,cash,29/03/2017 7:19,116
696,7,876,112,1,debit,09/03/2017 6:49,112
697,71,815,164,1,credit_card,12/03/2017 11:13,164
698,98,761,266,2,credit_card,02/03/2017 19:17,133
699,40,734,483,3,cash,01/03/2017 7:05,161
700,17,736,704,4,credit_card,08/03/2017 21:50,176
701,85,866,172,1,credit_card,23/03/2017 5:51,172
702,6,825,187,1,credit_card,21/03/2017 8:05,187
703,60,958,177,1,credit_card,30/03/2017 20:46,177
704,19,968,163,1,cash,20/03/2017 22:10,163
705,5,772,142,1,cash,09/03/2017 6:43,142
706,23,960,156,1,debit,08/03/2017 14:38,156
707,56,705,351,3,credit_card,25/03/2017 18:47,117
708,1,800,316,2,credit_card,13/03/2017 19:55,158
709,26,829,176,1,debit,07/03/2017 16:42,176
710,8,795,660,5,credit_card,21/03/2017 10:56,132
711,95,992,336,2,credit_card,24/03/2017 9:32,168
712,77,908,156,1,debit,02/03/2017 3:08,156
713,65,991,308,2,cash,10/03/2017 9:32,154
714,56,907,468,4,cash,09/03/2017 3:49,117
715,9,803,354,3,cash,11/03/2017 11:44,118
716,74,994,153,1,credit_card,09/03/2017 16:55,153
717,53,815,112,1,credit_card,29/03/2017 13:58,112
718,29,724,326,2,credit_card,25/03/2017 22:45,163
719,60,727,177,1,credit_card,01/03/2017 11:08,177
720,10,872,148,1,debit,19/03/2017 21:12,148
721,95,768,504,3,cash,04/03/2017 15:50,168
722,95,958,168,1,credit_card,10/03/2017 9:42,168
723,19,933,326,2,debit,10/03/2017 14:05,163
724,75,816,512,4,cash,19/03/2017 3:39,128
725,86,806,130,1,cash,08/03/2017 4:13,130
726,52,812,146,1,credit_card,27/03/2017 20:59,146
727,81,883,177,1,cash,07/03/2017 15:30,177
728,7,775,112,1,debit,08/03/2017 11:03,112
729,1,847,316,2,debit,20/03/2017 22:34,158
730,50,942,193,1,cash,05/03/2017 15:15,193
731,6,710,374,2,debit,07/03/2017 16:21,187
732,43,839,181,1,cash,11/03/2017 22:11,181
733,3,953,296,2,credit_card,25/03/2017 7:24,148
734,91,774,320,2,cash,10/03/2017 20:22,160
735,89,837,392,2,credit_card,18/03/2017 9:52,196
736,13,912,160,1,cash,19/03/2017 18:49,160
737,31,727,129,1,debit,12/03/2017 22:24,129
738,50,873,772,4,debit,02/03/2017 21:26,193
739,76,744,465,3,debit,04/03/2017 5:19,155
740,93,993,114,1,debit,23/03/2017 4:13,114
741,23,921,312,2,debit,13/03/2017 18:54,156
742,96,933,306,2,cash,05/03/2017 13:49,153
743,12,727,804,4,cash,14/03/2017 16:38,201
744,27,767,507,3,cash,08/03/2017 19:58,169
745,60,745,531,3,debit,08/03/2017 7:33,177
746,68,996,136,1,credit_card,19/03/2017 10:20,136
747,79,961,362,2,credit_card,12/03/2017 4:50,181
748,23,786,312,2,credit_card,04/03/2017 11:23,156
749,82,798,354,2,cash,08/03/2017 0:23,177
750,24,782,420,3,credit_card,02/03/2017 10:43,140
751,72,704,320,2,credit_card,17/03/2017 22:02,160
752,4,966,128,1,cash,08/03/2017 22:47,128
753,33,727,173,1,credit_card,16/03/2017 20:47,173
754,59,994,534,3,credit_card,23/03/2017 22:02,178
755,79,833,543,3,cash,05/03/2017 4:07,181
756,4,843,256,2,credit_card,21/03/2017 16:30,128
757,12,901,201,1,cash,07/03/2017 19:56,201
758,71,949,164,1,debit,05/03/2017 22:17,164
759,74,755,153,1,debit,02/03/2017 21:31,153
760,86,868,130,1,debit,17/03/2017 10:22,130
761,100,990,333,3,debit,18/03/2017 21:52,111
762,30,720,306,2,debit,24/03/2017 12:13,153
763,20,988,127,1,cash,13/03/2017 22:53,127
764,37,786,142,1,credit_card,10/03/2017 1:36,142
765,95,703,168,1,credit_card,07/03/2017 5:45,168
766,10,907,148,1,debit,28/03/2017 10:52,148
767,3,734,296,2,debit,06/03/2017 14:13,148
768,91,778,320,2,debit,26/03/2017 2:41,160
769,17,820,176,1,cash,07/03/2017 1:23,176
770,61,756,632,4,credit_card,05/03/2017 9:56,158
771,25,778,130,1,debit,20/03/2017 7:32,130
772,19,818,815,5,debit,07/03/2017 8:48,163
773,86,876,390,3,debit,30/03/2017 15:15,130
774,53,929,224,2,credit_card,27/03/2017 5:35,112
775,22,994,292,2,cash,20/03/2017 3:59,146
776,96,981,459,3,credit_card,06/03/2017 13:38,153
777,11,715,184,1,credit_card,09/03/2017 22:48,184
778,99,874,195,1,debit,24/03/2017 23:58,195
779,54,932,399,3,credit_card,02/03/2017 2:15,133
780,74,956,459,3,debit,20/03/2017 18:17,153
781,63,911,136,1,debit,17/03/2017 22:17,136
782,77,727,312,2,credit_card,21/03/2017 16:52,156
783,68,906,408,3,debit,22/03/2017 20:11,136
784,2,860,94,1,debit,21/03/2017 13:41,94
785,77,900,156,1,cash,16/03/2017 9:14,156
786,53,841,224,2,cash,03/03/2017 9:08,112
787,79,898,181,1,debit,04/03/2017 4:45,181
788,95,968,336,2,debit,29/03/2017 4:25,168
789,87,945,149,1,debit,21/03/2017 5:55,149
790,49,922,645,5,credit_card,11/03/2017 7:41,129
791,11,879,368,2,credit_card,27/03/2017 10:21,184
792,51,890,187,1,debit,07/03/2017 0:26,187
793,81,924,354,2,debit,07/03/2017 3:42,177
794,70,909,346,2,debit,08/03/2017 16:22,173
795,48,806,351,3,credit_card,08/03/2017 15:03,117
796,21,989,284,2,debit,27/03/2017 0:58,142
797,41,908,236,2,debit,20/03/2017 16:27,118
798,13,929,320,2,debit,06/03/2017 1:00,160
799,3,819,296,2,debit,28/03/2017 21:44,148
800,82,983,177,1,cash,04/03/2017 9:38,177
801,45,853,426,3,credit_card,04/03/2017 4:05,142
802,30,815,153,1,cash,27/03/2017 23:54,153
803,73,863,330,2,debit,21/03/2017 10:34,165
804,3,923,148,1,cash,07/03/2017 1:14,148
805,23,756,156,1,credit_card,20/03/2017 10:04,156
806,45,865,426,3,cash,15/03/2017 1:57,142
807,31,793,387,3,credit_card,03/03/2017 16:13,129
808,21,856,426,3,credit_card,11/03/2017 14:06,142
809,85,841,344,2,debit,19/03/2017 11:30,172
810,24,930,420,3,debit,23/03/2017 3:36,140
811,5,759,142,1,cash,14/03/2017 9:38,142
812,63,796,408,3,credit_card,06/03/2017 23:19,136
813,29,758,163,1,credit_card,21/03/2017 23:27,163
814,26,875,704,4,cash,06/03/2017 14:10,176
815,71,858,164,1,credit_card,21/03/2017 19:05,164
816,13,756,160,1,debit,22/03/2017 10:23,160
817,13,989,640,4,debit,20/03/2017 13:38,160
818,36,749,260,2,credit_card,19/03/2017 2:17,130
819,60,878,354,2,debit,27/03/2017 12:42,177
820,36,799,260,2,cash,14/03/2017 8:22,130
821,87,866,447,3,credit_card,01/03/2017 9:52,149
822,91,811,320,2,debit,07/03/2017 2:36,160
823,11,929,368,2,credit_card,16/03/2017 17:43,184
824,24,723,280,2,credit_card,20/03/2017 2:59,140
825,11,793,184,1,debit,15/03/2017 10:29,184
826,2,977,376,4,debit,29/03/2017 12:17,94
827,44,783,576,4,debit,06/03/2017 2:06,144
828,28,714,328,2,credit_card,18/03/2017 3:51,164
829,60,980,531,3,debit,10/03/2017 4:51,177
830,50,816,386,2,cash,11/03/2017 3:58,193
831,88,871,528,3,credit_card,03/03/2017 23:30,176
832,18,817,156,1,debit,10/03/2017 23:41,156
833,55,780,171,1,debit,05/03/2017 12:54,171
834,16,736,156,1,credit_card,26/03/2017 3:45,156
835,42,792,352,1,cash,25/03/2017 21:31,352
836,42,819,704,2,cash,09/03/2017 14:15,352
837,45,761,142,1,cash,02/03/2017 12:37,142
838,49,925,645,5,credit_card,27/03/2017 15:17,129
839,93,868,228,2,credit_card,12/03/2017 3:22,114
840,36,859,520,4,cash,12/03/2017 1:00,130
841,91,952,320,2,cash,16/03/2017 6:12,160
842,84,921,612,4,cash,28/03/2017 20:47,153
843,39,839,402,3,credit_card,30/03/2017 18:53,134
844,20,886,127,1,debit,28/03/2017 0:20,127
845,4,994,128,1,credit_card,27/03/2017 12:27,128
846,89,902,196,1,credit_card,18/03/2017 3:11,196
847,100,745,111,1,credit_card,12/03/2017 3:46,111
848,71,726,492,3,cash,18/03/2017 15:24,164
849,69,765,393,3,cash,16/03/2017 11:25,131
850,36,836,260,2,debit,06/03/2017 19:48,130
851,58,793,276,2,cash,09/03/2017 1:26,138
852,15,801,459,3,credit_card,25/03/2017 18:03,153
853,29,846,163,1,credit_card,05/03/2017 1:31,163
854,24,721,280,2,cash,23/03/2017 4:12,140
855,55,746,342,2,cash,21/03/2017 15:18,171
856,64,976,133,1,cash,09/03/2017 14:23,133
857,2,793,470,5,credit_card,16/03/2017 1:33,94
858,41,930,354,3,debit,28/03/2017 12:02,118
859,84,814,153,1,debit,11/03/2017 2:36,153
860,46,722,498,3,debit,09/03/2017 3:52,166
861,73,832,495,3,debit,07/03/2017 21:59,165
862,9,785,590,5,debit,28/03/2017 20:19,118
863,96,849,306,2,cash,05/03/2017 8:57,153
864,60,759,354,2,debit,13/03/2017 0:15,177
865,13,919,320,2,cash,13/03/2017 13:33,160
866,98,742,133,1,debit,29/03/2017 16:20,133
867,2,894,94,1,credit_card,21/03/2017 12:51,94
868,45,771,142,1,cash,29/03/2017 14:14,142
869,4,993,384,3,credit_card,19/03/2017 2:21,128
870,89,847,392,2,cash,14/03/2017 21:16,196
871,53,967,112,1,debit,04/03/2017 11:13,112
872,60,819,177,1,credit_card,14/03/2017 12:24,177
873,77,822,156,1,credit_card,01/03/2017 12:25,156
874,99,743,195,1,credit_card,11/03/2017 10:31,195
875,85,854,516,3,credit_card,04/03/2017 4:50,172
876,7,962,224,2,credit_card,17/03/2017 11:51,112
877,95,988,672,4,credit_card,25/03/2017 7:24,168
878,51,739,374,2,cash,09/03/2017 20:35,187
879,88,787,704,4,credit_card,02/03/2017 5:05,176
880,60,870,885,5,debit,27/03/2017 20:15,177
881,41,813,590,5,credit_card,19/03/2017 20:09,118
882,19,746,326,2,credit_card,21/03/2017 12:58,163
883,23,947,624,4,debit,30/03/2017 16:11,156
884,66,721,322,2,cash,10/03/2017 10:10,161
885,93,710,114,1,credit_card,12/03/2017 9:14,114
886,59,841,712,4,credit_card,28/03/2017 21:11,178
887,24,936,280,2,cash,04/03/2017 2:14,140
888,8,880,132,1,credit_card,11/03/2017 22:58,132
889,62,982,480,3,cash,09/03/2017 17:17,160
890,50,857,193,1,credit_card,13/03/2017 7:58,193
891,17,774,352,2,debit,03/03/2017 22:39,176
892,49,875,258,2,debit,25/03/2017 3:02,129
893,81,809,354,2,credit_card,10/03/2017 4:01,177
894,71,713,164,1,credit_card,13/03/2017 4:29,164
895,77,973,468,3,debit,23/03/2017 9:42,156
896,32,934,202,2,debit,07/03/2017 10:12,101
897,43,931,362,2,credit_card,28/03/2017 22:22,181
898,88,709,176,1,cash,25/03/2017 8:24,176
899,24,727,420,3,debit,26/03/2017 12:59,140
900,2,843,188,2,credit_card,23/03/2017 21:27,94
901,62,968,320,2,debit,09/03/2017 13:44,160
902,93,931,228,2,cash,22/03/2017 2:40,114
903,79,929,543,3,debit,14/03/2017 3:03,181
904,45,910,568,4,credit_card,09/03/2017 21:30,142
905,28,806,328,2,credit_card,15/03/2017 3:10,164
906,89,742,588,3,cash,20/03/2017 13:55,196
907,65,972,462,3,credit_card,06/03/2017 3:16,154
908,60,847,531,3,debit,10/03/2017 9:17,177
909,72,727,160,1,credit_card,11/03/2017 19:37,160
910,28,900,164,1,credit_card,27/03/2017 11:46,164
911,39,853,268,2,cash,20/03/2017 13:06,134
912,19,975,326,2,debit,26/03/2017 23:06,163
913,63,800,136,1,credit_card,12/03/2017 20:49,136
914,18,822,312,2,cash,02/03/2017 11:36,156
915,57,735,294,2,credit_card,20/03/2017 23:56,147
916,99,709,195,1,cash,25/03/2017 10:26,195
917,70,918,346,2,cash,29/03/2017 5:35,173
918,86,798,390,3,credit_card,26/03/2017 4:25,130
919,60,852,354,2,credit_card,01/03/2017 8:31,177
920,22,844,292,2,credit_card,25/03/2017 13:49,146
921,51,732,187,1,debit,07/03/2017 12:27,187
922,58,936,552,4,credit_card,26/03/2017 14:52,138
923,41,787,354,3,cash,08/03/2017 10:34,118
924,20,788,254,2,debit,19/03/2017 3:52,127
925,89,953,588,3,credit_card,03/03/2017 1:11,196
926,26,894,528,3,credit_card,19/03/2017 13:03,176
927,70,975,173,1,credit_card,11/03/2017 15:45,173
928,2,878,94,1,credit_card,10/03/2017 18:09,94
929,84,816,306,2,cash,22/03/2017 14:50,153
930,83,732,387,3,credit_card,03/03/2017 16:00,129
931,69,912,131,1,cash,09/03/2017 1:39,131
932,59,786,534,3,cash,09/03/2017 11:04,178
933,1,805,316,2,debit,14/03/2017 17:37,158
934,32,841,202,2,cash,29/03/2017 4:13,101
935,11,821,184,1,credit_card,28/03/2017 3:41,184
936,87,938,149,1,cash,04/03/2017 19:32,149
937,83,992,129,1,cash,07/03/2017 21:10,129
938,27,785,169,1,credit_card,10/03/2017 0:46,169
939,42,808,1056,3,credit_card,13/03/2017 23:43,352
940,2,918,94,1,credit_card,25/03/2017 6:10,94
941,34,844,244,2,credit_card,02/03/2017 9:28,122
942,88,763,352,2,cash,11/03/2017 16:37,176
943,93,915,456,4,cash,12/03/2017 7:00,114
944,76,940,310,2,debit,26/03/2017 20:47,155
945,13,816,320,2,cash,22/03/2017 6:54,160
946,10,999,592,4,cash,06/03/2017 20:06,148
947,34,810,122,1,cash,13/03/2017 23:14,122
948,81,870,354,2,cash,03/03/2017 20:28,177
949,1,930,474,3,cash,29/03/2017 22:46,158
950,27,713,676,4,debit,22/03/2017 2:42,169
951,32,817,202,2,cash,05/03/2017 23:56,101
952,68,762,272,2,debit,05/03/2017 13:56,136
953,77,945,156,1,cash,17/03/2017 19:01,156
954,66,708,644,4,credit_card,27/03/2017 4:10,161
955,37,776,568,4,credit_card,30/03/2017 15:39,142
956,47,925,145,1,credit_card,08/03/2017 11:19,145
957,70,803,346,2,debit,02/03/2017 16:45,173
958,12,842,402,2,debit,10/03/2017 21:20,201
959,14,857,580,5,debit,21/03/2017 10:49,116
960,31,813,387,3,debit,13/03/2017 4:53,129
961,62,773,160,1,credit_card,02/03/2017 13:05,160
962,26,774,352,2,cash,18/03/2017 1:42,176
963,48,759,117,1,debit,27/03/2017 6:48,117
964,45,784,142,1,cash,11/03/2017 16:34,142
965,50,740,386,2,debit,06/03/2017 22:23,193
966,45,861,142,1,cash,01/03/2017 18:31,142
967,99,847,195,1,debit,17/03/2017 1:20,195
968,30,859,153,1,cash,08/03/2017 4:28,153
969,41,869,354,3,cash,17/03/2017 0:00,118
970,75,911,512,4,cash,24/03/2017 14:04,128
971,43,751,181,1,credit_card,23/03/2017 4:20,181
972,9,888,236,2,debit,05/03/2017 0:01,118
